event_id,source,site_id,location_name,lat,lon,coord_precision_km,coord_source,datetime_utc,time_precision,species,common_name,taxon_group,ecotype,call_type,n_detections,source_ref
15013,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15014,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15015,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15016,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,4,Bp_Dswp.txt
15017,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15018,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T06:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,4,Bp_Dswp.txt
15019,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15020,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15021,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
15022,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15023,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15024,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15025,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15026,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,6,Bp_20Plus.txt
15027,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15028,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T07:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,6,Bp_20Plus.txt
15029,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15030,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15031,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,7,Bp_20Hz.txt
15032,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15033,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,5,Bp_20Hz.txt
15034,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15035,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15036,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15037,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T08:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15038,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,5,Bp_20Hz.txt
15039,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15040,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
15041,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15042,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15043,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15044,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15045,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15046,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15047,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T09:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15048,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15049,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
15050,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,4,Bp_Dswp.txt
15051,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15052,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
15053,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15054,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15055,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15056,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15057,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
15058,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15059,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,5,Bp_20Hz.txt
15060,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15061,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T10:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15062,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15063,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,5,Bp_20Plus.txt
15064,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15065,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
15066,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,5,Bp_20Plus.txt
15067,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15068,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
15069,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15070,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15071,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T11:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15072,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,3,Bp_20Plus.txt
15073,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15074,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
15075,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15076,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15077,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
15078,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15079,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15080,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T12:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,4,Bp_20Plus.txt
15081,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T13:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15082,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T13:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15083,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T13:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15084,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T13:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15085,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T13:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15086,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T14:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,8,Bp_20Hz.txt
15087,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T14:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,5,Bp_20Hz.txt
15088,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T14:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,6,Bp_20Hz.txt
15089,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T14:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,7,Bp_20Hz.txt
15090,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T14:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
15091,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T15:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
15092,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T15:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
15093,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T15:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,5,Bp_20Hz.txt
15094,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T15:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15095,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T16:00:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
15096,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T16:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15097,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T16:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15098,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T16:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15099,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T16:03:00Z,minute,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,,Bm-Ant-A,1,Bm_Ant-A.txt
15100,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T16:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15101,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,4,Bp_20Hz.txt
15102,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:00:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,2,Bp_Dswp.txt
15103,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15104,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,2,Bp_20Hz.txt
15105,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:03:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15106,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,3,Bp_20Hz.txt
15107,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T17:04:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,3,Bp_Dswp.txt
15108,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T18:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Hz,1,Bp_20Hz.txt
15109,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T18:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,2,Bp_20Plus.txt
15110,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T18:01:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
15111,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T18:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-20Plus,1,Bp_20Plus.txt
15112,aad,aad:ElephantIsland2014,Elephant Island 2014 (Southern Ocean mooring),-61.0147,-55.9755,1.0,aad_folderStructure,2014-05-13T18:02:00Z,minute,Balaenoptera physalus,Fin whale,baleen whale,,Bp-Downsweep,1,Bp_Dswp.txt
